Artists,Tracks,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments,Duration_ms,Stream
Nelly,10,0.77,0.6268999999999999,4.1,-6.734699999999999,0.10604,0.078484,1.658e-05,0.15948999999999997,0.5134299999999999,119.5281,258471989.5,1380645.0,39802.7,245113.6,261584332.0
Frédéric Chopin,10,0.3351,0.013445000000000002,5.5,-29.910800000000002,0.05171,0.9902000000000001,0.9061999999999999,0.09661,0.07911,103.18440000000001,71642105.1,752578.3,38509.4,235789.7,38524037.1
Marco Antonio Solís,10,0.504,0.5303,3.0,-6.8146,0.03126,0.26964,0.002539492,0.2633,0.39070000000000005,115.2444,79696471.3,257290.1,7662.9,241273.4,113313023.7
Céline Dion,10,0.4998,0.48660000000000003,5.2,-8.681000000000001,0.033319999999999995,0.43827,0.00227986,0.14331,0.22103,109.2944,112447827.1,502280.9,17480.2,287168.1,171586842.3
Alesso,10,0.6007,0.7811999999999999,5.3,-4.404599999999999,0.04772,0.07573200000000001,0.00015233,0.19374,0.44580000000000003,118.99680000000001,99033675.3,609369.8,18070.3,178080.5,316329629.7
Joan Sebastian,10,0.7035,0.4385,6.0,-7.945,0.04217,0.6852,0.00011010900000000001,0.10965,0.6477999999999999,112.45569999999998,56527256.8,155489.1,3371.1,186438.2,140633697.9
Bing Crosby,10,0.46530000000000005,0.20297,5.7,-13.668000000000001,0.04625,0.7939999999999999,0.03535558799999999,0.22710999999999998,0.5128999999999999,119.0137,1062799.5,7101.8,159.6,163282.7,129907133.3
S. P. Balasubrahmanyam,10,0.6274000000000001,0.5311,6.3,-10.898,0.07785,0.5028539999999999,0.0008679559999999999,0.18681999999999999,0.588,96.21780000000001,46254091.5,221003.1,9597.4,302183.1,14274435.3
Sonu Nigam,10,0.587,0.6453,3.2,-8.2633,0.07118000000000001,0.44042000000000003,0.001172304,0.21954,0.5635,111.9906,166907814.5,1147386.1,29958.1,313867.8,33024966.2
Lata Mangeshkar,10,0.6042000000000001,0.5584,5.5,-11.2377,0.05021,0.4904,0.00187482,0.28846,0.5637000000000001,117.3759,87012505.0,476960.9,12541.4,341299.1,13053227.7
La Arrolladora Banda El Limón De Rene Camacho,10,0.7213,0.5142,4.4,-6.3340000000000005,0.03683000000000001,0.5364,2.8525000000000002e-05,0.11038,0.8357999999999999,125.44750000000002,94551682.8,241687.4,4434.8,198813.4,107970302.6
KK,10,0.5648,0.7147,6.9,-5.983499999999999,0.04773,0.39678,0.00045252,0.17348,0.6042,124.5276,76255969.0,618290.9,13429.6,294902.5,51303489.3
Anahí,10,0.5967,0.7802,4.6,-5.214,0.05174000000000001,0.14894000000000002,2.593e-06,0.18783,0.6784999999999999,123.1049,6760994.8,49061.4,1908.5,213168.0,57597622.3
Shankar Mahadevan,10,0.6294000000000001,0.7462000000000001,4.0,-7.1447,0.06281,0.35255600000000004,0.005395949000000001,0.10688,0.5551,120.1928,70497395.3,379258.9,7315.8,323274.6,26023922.3
Kumar Sanu,10,0.5496000000000001,0.6961999999999999,4.4,-8.5722,0.05321,0.5433,0.000586193,0.17809,0.7558999999999999,130.49999999999997,93415622.8,471784.0,13632.8,335537.6,20380248.4
Iron Maiden,10,0.33159999999999995,0.8938,3.1,-5.3776,0.05842000000000001,0.0403899,0.04810896,0.20227999999999996,0.43979999999999997,128.2119,46776901.8,319195.0,7700.9,317296.1,161378431.0
Black Sabbath,10,0.3804,0.53874,6.0,-14.2905,0.05304,0.21094781999999998,0.20126949,0.12178000000000003,0.422,130.59599999999998,30211537.2,256016.4,7245.8,329656.6,12152422.1
thasup,10,0.6606,0.7523,4.7,-4.951700000000001,0.09708,0.20971,2.0599999999999998e-06,0.17276999999999998,0.6151,120.25609999999999,7073184.7,67782.3,1995.4,183762.7,31190781.1
Limp Bizkit,10,0.5441999999999999,0.8401,6.3,-5.2809,0.14014,0.07406199999999999,0.037962659999999995,0.33975,0.5080199999999999,102.33200000000001,92319153.3,456868.5,18010.2,242160.0,199346382.3
John Lennon,10,0.5598000000000001,0.4471000000000001,3.7,-11.5693,0.04102,0.5956,0.06069337500000001,0.24282000000000004,0.4086,106.66870000000002,62930957.4,435026.2,16376.5,209301.3,160457828.4
Disturbed,10,0.47190000000000004,0.8924999999999998,4.7,-4.3423,0.09182,0.046988060000000005,0.05948091700000001,0.15577000000000002,0.43309999999999993,120.84970000000001,139873611.9,857698.9,35581.2,244323.1,233415064.1
The Doors,10,0.5375,0.6942,5.9,-7.885699999999998,0.039889999999999995,0.28755,0.003515276,0.18761,0.7683000000000001,123.09670000000001,8374919.7,64899.4,2212.7,260946.7,177112551.1
R.E.M.,10,0.5183,0.6794,6.6,-7.7505,0.03207,0.2260908,0.008913317,0.16978,0.5670999999999999,129.8323,142960158.5,641726.0,20653.9,257105.4,216642284.1
Scorpions,10,0.4282,0.5819,4.4,-9.6159,0.03496,0.10123599999999999,0.00091971,0.14730000000000001,0.39794,112.77000000000001,251589203.2,1235502.1,34890.0,296854.6,105242578.1
Norah Jones,10,0.5413,0.25632,3.5,-12.7531,0.03947,0.79933,0.044864220999999996,0.18259999999999998,0.3996,103.4478,22402262.0,123729.8,2910.6,183510.9,141721569.1
The Smashing Pumpkins,10,0.4847,0.669,6.8,-8.9279,0.035960000000000006,0.10545956100000001,0.56775,0.11103,0.4654,113.599,52242762.2,307087.1,13511.8,226666.1,152608276.3
Skillet,10,0.5099,0.9263,4.5,-3.2940999999999994,0.07226,0.0162316,0.00024635,0.29029,0.5496000000000001,137.01039999999998,136711806.1,1119706.5,43973.0,209991.3,188509467.3
"Earth, Wind & Fire",10,0.7012999999999999,0.7093,6.9,-9.601300000000002,0.05347999999999999,0.25477000000000005,0.0051611700000000005,0.17382,0.7564,114.87960000000001,641407658.0,4804872.0,305112.0,239815.9,240692403.7
Weezer,10,0.5484,0.7835,6.0,-5.7097999999999995,0.04894,0.0134581,0.04853773499999999,0.16829,0.5981,120.26679999999999,43313120.3,315933.4,11938.8,202889.3,179534368.3
Sabaton,10,0.4932,0.9048999999999999,5.3,-5.7921000000000005,0.056440000000000004,0.0106057,0.000475192,0.28941000000000006,0.3921,107.13909999999998,15974407.7,181151.2,10568.7,238742.4,64529540.1
Train,10,0.558,0.7402000000000001,2.0,-4.6488000000000005,0.04178,0.13735540000000002,3.2556e-05,0.16289000000000003,0.5898,106.57039999999999,114298625.2,646162.7,28089.1,231546.5,320231227.2
Rod Stewart,10,0.5698,0.5868,4.8,-9.918400000000002,0.031059999999999997,0.30623,0.11864642,0.15022000000000002,0.5429,120.29650000000001,162010912.9,782646.8,25160.4,281978.7,124075271.1
Tears For Fears,10,0.5073,0.7896,4.1,-8.451,0.03851,0.1427,0.04880038,0.1946,0.5761,121.18290000000002,81657630.4,574859.7,22613.5,293353.3,173737494.2
TOTO,10,0.5635,0.519,7.3,-12.889700000000001,0.03799,0.149453,0.01552074,0.11878,0.55913,93.7773,133443091.1,702875.7,31120.2,289460.0,248700438.5
Shaggy,10,0.8385,0.677,5.2,-6.4143,0.14072999999999997,0.09341,0.00019332000000000003,0.17110999999999998,0.6785,113.84880000000001,134096989.6,1040422.1,18270.5,208603.2,184913319.0
Charlie Brown Jr.,10,0.5828,0.6481,5.9,-7.188799999999999,0.04844,0.4242082,0.057232357,0.18292999999999998,0.7021000000000001,128.71359999999999,29378085.3,228649.4,8985.6,202625.0,85718836.2
La Oreja de Van Gogh,10,0.6125999999999999,0.6779,6.8,-5.7743,0.04312,0.35014,5.1463e-05,0.2257,0.43850000000000006,128.33430000000004,153894093.9,479669.0,13142.5,231994.6,111195683.0
London Symphony Orchestra,10,0.31429999999999997,0.22557999999999997,3.6,-17.9399,0.047310000000000005,0.7626,0.60749212,0.11349000000000001,0.20911,100.9074,1533224.2,20499.6,646.2,285184.7,47946205.8
Marvin Gaye,10,0.6079,0.5968000000000002,3.6,-10.2063,0.04888,0.25375000000000003,0.07698419999999999,0.14706999999999998,0.6657000000000001,127.71420000000003,24198558.6,178005.4,4460.4,227705.0,258076733.4
George Michael,10,0.6234,0.6396,5.6,-9.3019,0.06487,0.17432,0.00015011999999999998,0.31703,0.5507,117.0394,145989055.5,895081.0,37691.7,314534.9,175460364.1
Gwen Stefani,10,0.7299,0.8321,3.5,-3.6974000000000005,0.07666,0.08375169999999998,0.000484826,0.16271,0.7111999999999999,122.59259999999999,92639213.4,627755.2,20893.7,213103.9,185718812.8
The Game,10,0.7147,0.7118,6.4,-4.9717,0.32480000000000003,0.09285000000000002,1.31e-07,0.21357000000000004,0.5101000000000001,103.7689,96219295.7,506762.2,23398.4,247601.6,130131870.8
The Beach Boys,10,0.5183,0.6234,5.5,-7.6233,0.036820000000000006,0.27441299999999996,0.00054392,0.10856000000000002,0.7365999999999999,124.0547,2584767.7,25483.2,890.8,167376.4,195776018.9
Journey,10,0.421,0.6733,5.1,-8.5923,0.04819,0.109223,0.002240097,0.25539999999999996,0.35568,125.57809999999999,52825765.7,265322.2,12425.9,241899.5,273902542.1
Dolly Parton,10,0.5679000000000001,0.5096999999999999,4.8,-8.887799999999999,0.038919999999999996,0.5964,0.000821714,0.17904,0.5685,128.10479999999998,17265154.6,120746.6,4424.5,195376.8,150249534.0
Gabry Ponte,10,0.6483000000000001,0.8502000000000001,6.3,-5.9557,0.13894,0.098045,0.0032050199999999994,0.17435,0.5306,119.6692,47900846.2,461853.3,26652.6,173018.8,156301507.9
SCH,10,0.7829,0.6699,7.6,-6.3345,0.26256999999999997,0.23581199999999997,0.0022250429999999995,0.13791000000000003,0.5197900000000001,128.4313,63643097.3,362815.5,15571.2,221512.2,48542060.4
Ludwig van Beethoven,10,0.2573,0.081032,4.1,-28.173499999999997,0.044120000000000006,0.9846999999999999,0.8904,0.10263999999999998,0.1826,124.24449999999999,16374607.3,266781.4,5907.5,314665.0,38398610.1
Jay Chou,10,0.5245,0.5207999999999998,5.7,-7.449299999999999,0.028769999999999997,0.36873000000000006,0.000164235,0.12961,0.26839999999999997,145.9522,64163915.6,175388.5,10921.4,263084.0,50992422.3
Diddy,10,0.75,0.6799999999999999,4.5,-6.033800000000001,0.20932999999999996,0.26051,0.00018134000000000002,0.26783,0.7020200000000001,114.50910000000002,45409117.6,333853.0,10952.4,275461.6,105408341.4
Baby Rasta,10,0.7795,0.7185,7.4,-5.3355,0.15604,0.256732,0.001579208,0.27329,0.46769999999999995,121.05300000000003,67692811.5,454656.4,8258.3,212764.6,37554682.2
Shania Twain,10,0.5882999999999999,0.6432,5.0,-6.5747,0.05997,0.26318,0.0,0.19254000000000002,0.6229000000000001,119.4864,114776845.7,573000.2,16709.9,216190.3,139439065.1
Hillsong Worship,10,0.3704,0.5844,4.5,-6.4792000000000005,0.03231,0.1439168,6.2e-07,0.30106,0.19468999999999997,141.4766,90466237.8,490028.8,18288.4,318126.6,28277239.7
George Strait,10,0.6101,0.6161,5.6,-9.157399999999999,0.0342,0.21342,0.010980937999999999,0.27018,0.5151999999999999,126.87389999999998,41396193.0,184625.0,6521.0,191310.9,89369981.1
Berliner Philharmoniker,10,0.22408999999999998,0.08754,3.9,-23.4676,0.04016,0.9517999999999999,0.7737,0.11648,0.14265,113.59419999999997,1810229.6,13493.3,614.9,302317.7,20782997.5
Rahat Fateh Ali Khan,10,0.6269,0.6887000000000001,7.9,-5.893800000000001,0.052680000000000005,0.4327,6.0571e-05,0.20092,0.6766,93.849,224085515.8,1316151.0,44181.6,299483.7,35100021.8
Kishore Kumar,10,0.47619999999999996,0.5424,5.7,-8.9249,0.04304000000000001,0.7067,0.032478465000000005,0.24455,0.5940000000000001,113.2116,23974574.3,127461.6,3740.2,292177.0,14666395.0
Shekhar Ravjiani,10,0.7047000000000001,0.6293,5.3,-6.9879999999999995,0.05658,0.23247,0.000293735,0.17646,0.5258,107.55789999999999,66062413.3,741551.2,27532.0,238043.8,32691400.8
Los Tucanes De Tijuana,10,0.8226000000000001,0.66,5.3,-5.7769,0.03887,0.15364,0.003175348,0.15423,0.9122999999999999,123.85229999999999,27134828.0,120331.8,2039.9,178046.8,79980456.5
Intocable,10,0.621,0.6111,5.1,-7.402900000000001,0.062340000000000007,0.25687000000000004,5.2773000000000004e-05,0.16355000000000003,0.7656000000000001,138.0412,21613024.2,81988.2,1287.1,210203.8,69456132.5
Los Temerarios,10,0.6063000000000001,0.4384,2.7,-10.9258,0.02841,0.3133,0.00039347000000000004,0.11061000000000001,0.4462,97.26389999999999,24273213.5,111908.9,3005.0,230714.6,67076326.9
K. S. Chithra,10,0.5967,0.5365,5.6,-9.849599999999999,0.07503,0.5114,3.4634999999999996e-05,0.18496,0.5378999999999999,104.62830000000001,16718786.4,152292.8,4450.6,277648.7,10725397.9
TKKG,10,0.6332,0.49140000000000006,4.6,-12.714799999999999,0.9193000000000001,0.5437,2.75e-06,0.33795,0.5322,111.4777,190855.0,1838.6,42.7,181935.9,316992.5
Sunidhi Chauhan,10,0.7011000000000001,0.7396,5.4,-6.4792000000000005,0.10830999999999999,0.37082,0.00072209,0.1775,0.6022000000000001,119.58879999999999,75261970.7,484018.8,9993.4,249022.0,31687280.7
Benjamin Blümchen,10,0.6241,0.5055000000000001,5.5,-17.1787,0.81739,0.4231,0.00149,0.4812,0.56423,91.8049,313588.3,990.8,0.0,90942.5,4593058.7
Rage Against The Machine,10,0.49989999999999996,0.9071000000000001,5.6,-5.08,0.16275,0.012756,0.01984398,0.21796,0.5943999999999999,126.0048,34887272.5,269094.9,11050.2,249101.3,192046681.9
The White Stripes,10,0.5281999999999999,0.6341,7.0,-6.5657,0.10618999999999998,0.309076,0.13810468,0.23502,0.4551,110.9055,66252138.4,586949.9,19205.0,183561.6,196412777.3
Lynyrd Skynyrd,10,0.4269,0.6523,5.9,-9.9907,0.04718,0.19309400000000002,0.011037607,0.14738,0.6764,133.1179,20087564.0,113996.2,4928.2,328517.6,228705855.4
Dido,10,0.5631,0.5297,4.5,-7.8661,0.038060000000000004,0.25958,0.011729366,0.11104,0.37588999999999995,124.56770000000002,77373028.2,471931.2,14681.1,226873.3,84243482.5
Eric Clapton,10,0.6291,0.46869999999999995,6.2,-11.278599999999999,0.03888,0.434286,0.07386488000000001,0.3191,0.5929,111.06300000000002,49098655.6,256465.6,8737.9,255820.1,174347223.2
Bob Dylan,10,0.48760000000000003,0.35542999999999997,4.7,-15.057899999999998,0.04487000000000001,0.61199,0.018289530000000002,0.15350999999999998,0.49319999999999997,138.70430000000002,16994806.0,124793.1,5397.7,265625.2,160846338.1
Bill Withers,10,0.7262000000000001,0.398,4.8,-12.686900000000001,0.07153,0.46509999999999996,0.041645279,0.09346,0.74,97.1934,8896908.4,108065.2,3185.3,199324.6,153221482.1
Louis Armstrong,10,0.4622,0.27387,2.3,-13.781400000000001,0.07828,0.716,0.00043583,0.23996,0.41990000000000005,100.3364,8873028.0,98402.3,2685.9,205839.1,127931766.8
Enya,10,0.4183,0.26441,4.9,-14.7155,0.03211,0.8668000000000001,0.60612,0.10998000000000001,0.29201,102.47359999999999,39748215.1,306530.8,14160.1,203324.8,65894996.5
Papa Roach,10,0.5229999999999999,0.8896,4.9,-4.489,0.07153000000000001,0.0167603,0.000133144,0.21504999999999996,0.4991999999999999,122.8401,49446815.7,332800.7,9806.9,200190.0,161246127.5
Ozzy Osbourne,10,0.4074,0.8096,5.4,-5.6102,0.07011,0.07075419999999999,0.064963954,0.23582999999999998,0.40070000000000006,122.7556,36275298.0,276588.4,11634.3,305069.4,115971641.0
a-ha,10,0.5217,0.5808000000000001,6.5,-9.751699999999998,0.03891,0.3317,0.021793479999999997,0.22960000000000003,0.3799,122.5574,200011053.8,1239255.4,43939.6,240768.5,168446981.4
Mötley Crüe,10,0.4875,0.9269000000000001,3.7,-4.908299999999999,0.07706,0.02003387,0.002813775,0.24999999999999994,0.44820000000000004,114.84750000000001,25036243.7,173150.2,6500.4,246665.5,151003507.4
Alice In Chains,10,0.3569,0.7758,5.5,-7.2551000000000005,0.04138000000000001,0.05117049,0.025809266000000004,0.15106000000000003,0.4509,118.51700000000001,45789596.8,280907.7,12760.4,260362.6,126522511.9
Ella Fitzgerald,10,0.4774999999999999,0.26226,3.3,-13.2243,0.057650000000000014,0.8545,0.00023006500000000005,0.18880000000000002,0.49160000000000004,116.28310000000002,2127486.9,19858.2,442.0,213239.9,85621812.2
Sade,10,0.7054,0.5130000000000001,7.0,-10.007900000000001,0.035739999999999994,0.3503,0.05460193,0.09766999999999999,0.7374,117.87079999999999,61529136.9,384935.1,13616.0,276029.3,98069048.7
Wyclef Jean,10,0.7436,0.5383,3.1,-10.2635,0.23234,0.11462900000000001,3.8483e-05,0.18750000000000003,0.5002000000000001,98.2171,87699228.5,567573.0,12841.9,252161.3,122427323.4
Antonio Vivaldi,9,0.39266666666666666,0.3202111111111111,5.111111111111111,-18.02677777777778,0.045955555555555555,0.8837777777777778,0.7251179888888889,0.16990000000000002,0.4558,124.94788888888888,2962539.6666666665,50309.77777777778,1110.3333333333333,141037.88888888888,22091088.222222224
Simon & Garfunkel,10,0.44480000000000003,0.36429999999999996,5.5,-13.883000000000001,0.037419999999999995,0.6645000000000001,0.032827709,0.13745999999999997,0.4939000000000001,107.2721,0.0,0.0,0.0,210565.3,207971432.1
Robbie Williams,10,0.5311,0.7058000000000001,5.8,-6.9670000000000005,0.03734,0.1537599,0.00030011,0.14085,0.5271000000000001,128.17419999999998,88361068.3,412897.0,13009.5,234947.8,150892648.5
Patrick Watson,10,0.403,0.19308,4.4,-17.221,0.03776999999999999,0.9477,0.4236861,0.15047,0.30394,128.8613,12386301.3,247683.7,1429.7,192712.2,57280379.2
Busta Rhymes,10,0.6902,0.7041999999999999,5.0,-6.691199999999999,0.2955,0.138682,0.00039153899999999994,0.21932000000000004,0.6264999999999998,109.38950000000003,120793494.4,783740.0,15694.3,232599.1,113852435.5
Paul McCartney,10,0.6586999999999998,0.46402,7.1,-10.4496,0.03643999999999999,0.42804000000000003,0.010552629999999999,0.14905,0.6485000000000001,121.5445,54427888.5,291119.2,10447.4,194444.8,171112212.6
Los Enanitos Verdes,10,0.6330000000000001,0.6903999999999999,4.1,-7.8881,0.028710000000000003,0.21764999999999998,0.000171083,0.38165,0.5774,117.4076,16242174.5,80976.5,2698.6,243694.4,129017284.2
Hombres G,10,0.6565,0.7811999999999999,5.9,-5.8634,0.05983999999999999,0.121835,0.018914011,0.11346,0.5753999999999999,126.02090000000001,9882112.1,82718.1,2674.8,230501.4,121406154.9
Sufjan Stevens,10,0.47129999999999994,0.22679999999999997,4.4,-18.4858,0.03756999999999999,0.9266,0.42923999999999995,0.10554999999999999,0.32120000000000004,129.5058,8073610.5,101826.6,2571.7,240879.0,88679416.0
Prince,10,0.6748999999999999,0.6895,5.9,-8.2337,0.06291,0.08105000000000001,0.009143969,0.28318999999999994,0.6275000000000001,134.55479999999997,56067997.7,376706.9,15940.0,294920.0,129311765.2
Boney M.,10,0.734,0.8413,4.7,-6.510299999999999,0.06258,0.180765,0.1521573,0.25237,0.8851000000000001,123.89120000000003,112618400.3,736512.8,23540.9,236937.6,148933602.9
Willie Nelson,10,0.5731999999999999,0.48860000000000003,3.8,-13.1035,0.047450000000000006,0.53044,0.026495379999999995,0.3722,0.4939,118.24860000000001,22372390.6,125113.8,5296.3,185698.8,60160420.8
Van Morrison,10,0.5439999999999999,0.48650000000000004,5.8,-10.4272,0.04419000000000001,0.4027,0.00189922,0.16508,0.6121,115.8576,15763369.4,91601.0,2631.7,223810.7,172421675.7
Ms. Lauryn Hill,10,0.6364,0.5363,4.1,-10.8215,0.23285,0.16608,0.000877692,0.19800999999999996,0.5907,106.6384,98999063.9,671294.2,13875.9,298858.7,171693238.5
Lil Jon,10,0.8108000000000001,0.8601000000000001,4.8,-4.3279,0.21190000000000003,0.068419,0.013144668000000002,0.16185,0.56175,115.4147,164445023.8,1429153.1,47231.4,224034.9,107763273.4
Chayanne,10,0.5258999999999999,0.6182000000000001,4.4,-7.9771,0.03491,0.2674,2.074e-06,0.18977,0.47859000000000007,120.49719999999999,151445287.4,589368.1,17015.6,246333.6,117066902.5
Alan Jackson,10,0.6571,0.6606,5.1,-9.121500000000001,0.034190000000000005,0.27690000000000003,7.8375e-05,0.22800000000000004,0.6658999999999999,134.6932,69594199.5,311600.1,9612.4,222209.4,101200858.2
Destiny's Child,10,0.7356,0.6976000000000001,4.7,-4.5342,0.1873,0.11891099999999999,0.022057479999999997,0.17085,0.6409999999999999,112.93289999999999,122237648.3,676447.5,18022.5,249366.6,209552272.8
Bronco,10,0.6518999999999999,0.5898,5.8,-9.8579,0.0421,0.32937999999999995,1.986e-06,0.16269,0.7681,102.5941,41086137.3,105598.1,2211.8,187146.5,35390922.4
Ana Gabriel,10,0.5354000000000001,0.42069999999999996,6.1,-10.5178,0.03391000000000001,0.49870000000000003,1.2386999999999998e-05,0.16704999999999998,0.34830000000000005,113.77859999999998,59622129.8,152538.0,3997.8,236945.4,79984164.5
Brenda Lee,10,0.5645,0.3778,6.0,-9.960999999999999,0.0331,0.6759000000000001,0.00013778899999999998,0.20284999999999997,0.6069999999999999,115.51410000000001,2545169.2,23705.2,674.1,151440.0,95735890.9
Ashanti,10,0.6963999999999999,0.6528,4.0,-6.793199999999999,0.16052,0.32394999999999996,0.002015311,0.14792999999999998,0.6851,107.9145,73097508.0,436953.4,10249.1,214136.0,68112799.9
Andy Williams,10,0.37870000000000004,0.3594,3.4,-13.1209,0.03462,0.7513000000000001,9.153999999999999e-06,0.21847000000000003,0.43810000000000004,116.609,1282925.2,8437.5,388.4,164708.1,104343427.9
Jesús Adrián Romero,10,0.6154,0.5068,4.6,-8.1184,0.02963,0.46252000000000015,1.82e-06,0.25649999999999995,0.37175,124.05900000000001,143353503.8,457860.0,14290.8,250677.3,52047669.6
